"ISO_CODE","AGE_GROUP","CUTT_OF_DATA_COUNTRY","COUNTRY_NAME","AT_LEAST_ONE","COMPLETE_SCH","ADDITIONAL_1_DOSE","ADDITIONAL_2_DOSE","n","PERCENT_COMPLETE","PERCENT_ONE","PERCENT_ADDITIONAL_1","PERCENT_ADDITIONAL_2"
"BHS","60+",2021-08-13,"BAHAMAS",0,0,0,0,50458,0,0,0,0
"BHS","<18",2021-08-06,"BAHAMAS",0,0,0,0,103942,0,0,0,0
"BHS","18-59",2021-08-06,"BAHAMAS",0,0,0,0,242514,0,0,0,0
"BHS","60+",2021-08-06,"BAHAMAS",0,0,0,0,50458,0,0,0,0
"BLZ","<18",2022-06-24,"BELIZE",33268,27084,2561,0,140076,19.3,23.7,1.8,0
"BLZ","18-59",2022-06-24,"BELIZE",184336,159174,34388,0,232892,68.3,79.2,14.8,0
"BLZ","60+",2022-06-24,"BELIZE",26168,24024,11719,0,31947,75.2,81.9,36.7,0
"BLZ","<18",2022-06-17,"BELIZE",33268,27084,2561,0,140076,19.3,23.7,1.8,0
"BLZ","18-59",2022-06-17,"BELIZE",184336,159174,34388,0,232892,68.3,79.2,14.8,0
"BLZ","60+",2022-06-17,"BELIZE",26168,24024,11719,0,31947,75.2,81.9,36.7,0
"BLZ","<18",2022-06-10,"BELIZE",33242,27034,2550,0,140076,19.3,23.7,1.8,0
"BLZ","18-59",2022-06-10,"BELIZE",184151,159194,34173,0,232892,68.4,79.1,14.7,0
"BLZ","60+",2022-06-10,"BELIZE",26149,23976,11683,0,31947,75,81.9,36.6,0
"BLZ","<18",2022-06-03,"BELIZE",33242,27034,2550,0,140076,19.3,23.7,1.8,0
"BLZ","18-59",2022-06-03,"BELIZE",184151,159194,34173,0,232892,68.4,79.1,14.7,0
"BLZ","60+",2022-06-03,"BELIZE",26149,23976,11683,0,31947,75,81.9,36.6,0
"BLZ","<18",2022-05-27,"BELIZE",33025,26811,2349,0,140076,19.1,23.6,1.7,0
"BLZ","18-59",2022-05-27,"BELIZE",183472,157989,32945,0,232892,67.8,78.8,14.1,0
"BLZ","60+",2022-05-27,"BELIZE",26075,23875,11440,0,31947,74.7,81.6,35.8,0
"BLZ","<18",2022-05-20,"BELIZE",33025,26811,2349,0,140076,19.1,23.6,1.7,0
"BLZ","18-59",2022-05-20,"BELIZE",183472,157989,32945,0,232892,67.8,78.8,14.1,0
"BLZ","60+",2022-05-20,"BELIZE",26075,23875,11440,0,31947,74.7,81.6,35.8,0
"BLZ","<18",2022-05-13,"BELIZE",33025,26811,2349,0,140076,19.1,23.6,1.7,0
"BLZ","18-59",2022-05-13,"BELIZE",183472,157989,32945,0,232892,67.8,78.8,14.1,0
"BLZ","60+",2022-05-13,"BELIZE",26075,23875,11440,0,31947,74.7,81.6,35.8,0
"BLZ","<18",2022-05-06,"BELIZE",32933,26701,2269,0,140076,19.1,23.5,1.6,0
"BLZ","18-59",2022-05-06,"BELIZE",183170,157477,32531,0,232892,67.6,78.7,14,0
"BLZ","60+",2022-05-06,"BELIZE",26043,23823,11329,0,31947,74.6,81.5,35.5,0
"BLZ","<18",2022-04-29,"BELIZE",32933,26701,2269,0,140076,19.1,23.5,1.6,0
"BLZ","18-59",2022-04-29,"BELIZE",183170,157477,32531,0,232892,67.6,78.7,14,0
"BLZ","60+",2022-04-29,"BELIZE",26043,23823,11329,0,31947,74.6,81.5,35.5,0
"BLZ","<18",2022-04-22,"BELIZE",32793,26507,2102,0,140076,18.9,23.4,1.5,0
"BLZ","18-59",2022-04-22,"BELIZE",182838,156855,31294,0,232892,67.4,78.5,13.4,0
"BLZ","60+",2022-04-22,"BELIZE",26018,23762,11066,0,31947,74.4,81.4,34.6,0
"BLZ","<18",2022-04-15,"BELIZE",32793,26507,2102,0,140076,18.9,23.4,1.5,0
"BLZ","18-59",2022-04-15,"BELIZE",182838,156855,31294,0,232892,67.4,78.5,13.4,0
"BLZ","60+",2022-04-15,"BELIZE",26018,23762,11066,0,31947,74.4,81.4,34.6,0
"BLZ","<18",2022-04-08,"BELIZE",32350,25884,1619,0,140076,18.5,23.1,1.2,0
"BLZ","18-59",2022-04-08,"BELIZE",181947,155136,27358,0,232892,66.6,78.1,11.7,0
"BLZ","60+",2022-04-08,"BELIZE",25955,23641,10249,0,31947,74,81.2,32.1,0
"BLZ","<18",2022-04-01,"BELIZE",32350,25884,1619,0,140076,18.5,23.1,1.2,0
"BLZ","18-59",2022-04-01,"BELIZE",181947,155136,27358,0,232892,66.6,78.1,11.7,0
"BLZ","60+",2022-04-01,"BELIZE",25955,23641,10249,0,31947,74,81.2,32.1,0
"BLZ","<18",2022-03-25,"BELIZE",32350,25884,1619,0,140076,18.5,23.1,1.2,0
"BLZ","18-59",2022-03-25,"BELIZE",181947,155136,27358,0,232892,66.6,78.1,11.7,0
"BLZ","60+",2022-03-25,"BELIZE",25955,23641,10249,0,31947,74,81.2,32.1,0
"BLZ","<18",2022-03-18,"BELIZE",31889,25322,962,0,140076,18.1,22.8,0.7,0
"BLZ","18-59",2022-03-18,"BELIZE",180890,153043,24425,0,232892,65.7,77.7,10.5,0
"BLZ","60+",2022-03-18,"BELIZE",25882,23498,9583,0,31947,73.6,81,30,0
"BLZ","<18",2022-03-11,"BELIZE",31889,25322,962,0,140076,18.1,22.8,0.7,0
"BLZ","18-59",2022-03-11,"BELIZE",180890,153043,24425,0,232892,65.7,77.7,10.5,0
"BLZ","60+",2022-03-11,"BELIZE",25882,23498,9583,0,31947,73.6,81,30,0
"BLZ","<18",2022-03-04,"BELIZE",31889,25322,962,0,140076,18.1,22.8,0.7,0
"BLZ","18-59",2022-03-04,"BELIZE",180890,153043,24425,0,232892,65.7,77.7,10.5,0
"BLZ","60+",2022-03-04,"BELIZE",25882,23498,9583,0,31947,73.6,81,30,0
"BLZ","<18",2022-02-25,"BELIZE",31539,24931,257,0,140076,17.8,22.5,0.2,0
"BLZ","18-59",2022-02-25,"BELIZE",180043,151452,21330,0,232892,65,77.3,9.2,0
"BLZ","60+",2022-02-25,"BELIZE",25829,23370,8997,0,31947,73.2,80.8,28.2,0
"BLZ","<18",2022-02-18,"BELIZE",31539,24931,257,0,140076,17.8,22.5,0.2,0
"BLZ","18-59",2022-02-18,"BELIZE",180043,151452,21330,0,232892,65,77.3,9.2,0
"BLZ","60+",2022-02-18,"BELIZE",25829,23370,8997,0,31947,73.2,80.8,28.2,0
"BLZ","<18",2022-02-11,"BELIZE",148059,157801,0,0,140076,100,100,0,0
"BLZ","18-59",2022-02-11,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2022-02-11,"BELIZE",20455,20675,8361,0,31947,64.7,64,26.2,0
"BLZ","<18",2022-02-04,"BELIZE",148059,157801,0,0,140076,100,100,0,0
"BLZ","18-59",2022-02-04,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2022-02-04,"BELIZE",20455,20675,8361,0,31947,64.7,64,26.2,0
"BLZ","<18",2022-01-28,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2022-01-28,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2022-01-28,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2022-01-21,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2022-01-21,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2022-01-21,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2022-01-14,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2022-01-14,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2022-01-14,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2022-01-07,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2022-01-07,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2022-01-07,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-12-31,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-12-31,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-12-31,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-12-24,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-12-24,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-12-24,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-12-17,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-12-17,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-12-17,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-12-10,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-12-10,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-12-10,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-12-03,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-12-03,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-12-03,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-11-26,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-11-26,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-11-26,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-11-19,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-11-19,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-11-19,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-11-12,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-11-12,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-11-12,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-11-05,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-11-05,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-11-05,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-10-29,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-10-29,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-10-29,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-10-22,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-10-22,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-10-22,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-10-15,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-10-15,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-10-15,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-10-08,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-10-08,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-10-08,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-10-01,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-10-01,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-10-01,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-09-24,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-09-24,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-09-24,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-09-17,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-09-17,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-09-17,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-09-10,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-09-10,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-09-10,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-09-03,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-09-03,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-09-03,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-08-27,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-08-27,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-08-27,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-08-20,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-08-20,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-08-20,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-08-13,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-08-13,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-08-13,"BELIZE",0,0,0,0,31947,0,0,0,0
"BLZ","<18",2021-08-06,"BELIZE",0,0,0,0,140076,0,0,0,0
"BLZ","18-59",2021-08-06,"BELIZE",0,0,0,0,232892,0,0,0,0
"BLZ","60+",2021-08-06,"BELIZE",0,0,0,0,31947,0,0,0,0
"BMU","<18",2022-06-24,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-06-24,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-06-24,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-06-17,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-06-17,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-06-17,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-06-10,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-06-10,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-06-10,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-06-03,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-06-03,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-06-03,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-05-27,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-05-27,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-05-27,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-05-20,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-05-20,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-05-20,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-05-13,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-05-13,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-05-13,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-05-06,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-05-06,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-05-06,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-04-29,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-04-29,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-04-29,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-04-22,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-04-22,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-04-22,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-04-15,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-04-15,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-04-15,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-04-08,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-04-08,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-04-08,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-04-01,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-04-01,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-04-01,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-03-25,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-03-25,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-03-25,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-03-18,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-03-18,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-03-18,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-03-11,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-03-11,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-03-11,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-03-04,"BERMUDA",3163,2413,0,0,14485,16.7,21.8,0,0
"BMU","18-59",2022-03-04,"BERMUDA",29561,29052,0,0,37039,78.4,79.8,0,0
"BMU","60+",2022-03-04,"BERMUDA",15089,14884,0,0,20485,72.7,73.7,0,0
"BMU","<18",2022-02-25,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-02-25,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-02-25,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2022-02-18,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-02-18,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-02-18,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2022-02-11,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-02-11,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-02-11,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2022-02-04,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-02-04,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-02-04,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2022-01-28,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-01-28,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-01-28,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2022-01-21,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-01-21,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-01-21,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2022-01-14,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-01-14,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-01-14,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2022-01-07,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2022-01-07,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2022-01-07,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-12-31,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-12-31,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-12-31,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-12-24,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-12-24,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-12-24,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-12-17,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-12-17,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-12-17,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-12-10,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-12-10,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-12-10,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-12-03,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-12-03,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-12-03,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-11-26,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-11-26,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-11-26,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-11-19,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-11-19,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-11-19,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-11-12,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
"BMU","18-59",2021-11-12,"BERMUDA",26551,25151,0,0,37039,67.9,71.7,0,0
"BMU","60+",2021-11-12,"BERMUDA",13875,13342,0,0,20485,65.1,67.7,0,0
"BMU","<18",2021-11-05,"BERMUDA",1936,1681,0,0,14485,11.6,13.4,0,0
